,Unnamed: 0,Prot,bp_rp,abs_G,source_id,ruwe,survey
21676,158281,3.437,0.73020935,1.9607749502529703,2073299465348529152,0.8651026,Kepler
21677,158282,16.158,1.1635704,6.242615017814352,2103293352266749696,0.9621614,Kepler
21678,158283,31.63,1.2009821,6.485083377469607,2100653562287156480,0.998452,Kepler
21679,158284,9.451,0.7443123,3.084749693107124,2100432659233167104,0.90449804,Kepler
21680,158285,16.85,1.1814966,5.819851698951565,2100524816348483328,1.0879542,Kepler
21681,158286,22.523,1.1369438,4.961875693995662,2100510625776596736,1.148056,Kepler
21682,158287,21.402,1.1347456,6.199590210404679,2101217061998079360,0.9664223,Kepler
21683,158288,3.252,1.307311,1.072490122781501,2101219707697872640,1.2395992,Kepler
21684,158289,2.278,0.9054537,3.95690415265051,2101031931728935808,0.9978328,Kepler
21685,158290,33.951,1.1363678,5.88958271887822,2101031347613447936,1.011096,Kepler
21687,158292,36.732,0.7519474,4.05046121743,2101038421419136512,0.9865914,Kepler
21688,158293,7.733,0.9063978,4.0663872392906235,2101041513795585024,1.0117501,Kepler
21689,158294,4.399,0.6894598,2.128652309432045,2100993998578632064,0.90189034,Kepler
21690,158295,34.277,1.1140451,5.816809818913963,2101076869969001088,1.0362663,Kepler
21691,158296,35.769,1.2804556,6.256536877553785,2052474234076769152,0.92671764,Kepler
21692,158297,13.297,1.2679157,6.451231345740265,2052441523605039360,0.842244,Kepler
21693,158298,36.594,0.7655153,2.8779635040153746,2076445820943259904,0.97338337,Kepler
21694,158299,2.329,0.66304016,2.8028389057801455,2076226086114515968,1.1601425,Kepler
21695,158300,1.111,0.6931238,3.120970918498845,2076223994476143232,1.0436887,Kepler
21696,158301,11.206,1.3114891,6.454516845117272,2073268468551997184,0.96906745,Kepler
21697,158302,1.627,0.89424706,4.705842830352198,2073631105539157504,0.88515675,Kepler
21698,158303,2.24,0.72376823,3.193226768011463,2073447177869769344,1.0035075,Kepler
21700,158305,0.276,0.8388634,1.5115106428922882,2073443604457030144,1.3007056,Kepler
21701,158306,0.372,1.0649452,5.317394369028104,2103305034578025728,1.0941929,Kepler
21703,158308,13.595,1.267189,6.415520014039423,2100294640460995328,1.0257349,Kepler
21704,158309,33.367,1.3233595,6.614410948656893,2100294296863612800,1.0216424,Kepler
21705,158310,37.033,1.3133078,6.4108660339229,2100654936676732032,0.9343929,Kepler
21706,158311,11.122,1.2739019,6.410529763559278,2100471386955126784,1.0710233,Kepler
21707,158312,2.081,0.70535946,2.7866244896766528,2100491723620337792,0.9412799,Kepler
21708,158313,34.017,1.1949396,6.314632440108824,2100435687186798976,1.0090986,Kepler
21709,158314,0.908,0.7822399,3.4529548603330955,2100432075117610112,1.2172348,Kepler
21710,158315,13.133,1.405263,6.777609672535775,2100527049731552896,1.0269488,Kepler
21711,158316,4.21,0.78968334,2.946187505384371,2100515607938688128,1.0322791,Kepler
21712,158317,11.327,1.1266756,6.096812048322008,2099772441157915904,1.054661,Kepler
21713,158318,36.137,1.193264,6.047686574485638,2099731862306975616,1.0396888,Kepler
21714,158319,3.077,0.7244768,1.837776261705239,2101218329011080960,0.9376362,Kepler
21715,158320,36.051,1.3126497,6.4744846262886,2101048149526110592,1.0394602,Kepler
21716,158321,47.682,1.0967607,3.4716169312415577,2101045228948361984,1.0818609,Kepler
21717,158322,3.351,0.91187096,3.649030424438827,2101045847423721856,0.9492793,Kepler
21718,158323,8.462,1.2557955,6.479569355715821,2101088900175248000,0.9705515,Kepler
21719,158324,29.654,0.8731394,5.052073687278179,2053369373976035072,0.8451892,Kepler
21720,158325,37.721,1.3745012,6.586383420402623,2053229632921383936,1.0296094,Kepler
21721,158326,26.14,1.4398584,6.812168167937365,2052478116727294336,0.9760557,Kepler
21722,158327,24.394,1.2956438,6.522876256206949,2052443138512812800,0.978739,Kepler
21723,158328,1.217,0.6562214,2.599823898268607,2076459663612594944,0.97484,Kepler
21724,158329,11.335,1.382451,6.843722754497378,2076283471184478464,0.98815817,Kepler
21725,158330,27.932,0.93948364,5.141744386718438,2076283196306584960,1.098027,Kepler
21726,158331,31.97,1.2303543,6.2073859217766305,2076228117644845568,1.0142787,Kepler
21727,158332,10.044,0.9411049,5.357533788926062,2073273180147908608,0.7436099,Kepler
21728,158333,6.424,0.8271971,3.9983969049306776,2073632720446902656,0.94849956,Kepler
21729,158334,10.768,0.84376526,2.6844555516837936,2073635572305376000,0.9273513,Kepler
21730,158335,21.591,0.94749737,3.118645340176961,2073468755786281472,0.9392844,Kepler
21731,158336,20.2,1.1293278,5.997171317247561,2103344239038625920,1.0238343,Kepler
21732,158337,32.52,1.1499853,6.038611923132496,2100658681888244096,1.0596155,Kepler
21733,158338,2.604,0.69209194,4.066030119718986,2100471661833033856,1.0468254,Kepler
21734,158339,12.148,0.76729965,3.6793763653531535,2100493475966988672,0.9745445,Kepler
21736,158341,1.325,0.5975466,1.6733583045561709,2101223006232993536,0.8762545,Kepler
21737,158342,52.77,0.7877588,4.019876665567038,2101080859996371968,1.1130446,Kepler
21738,158343,35.391,1.0963287,5.920913689789032,2053242895780223616,0.9294689,Kepler
21739,158344,0.552,0.7835512,4.279513106709864,2053254749890552832,0.9853084,Kepler
21740,158345,2.28,0.6864195,1.08103499076633,2052493922207376256,1.0562177,Kepler
21741,158346,5.42,0.73933506,2.165635377054887,2076463928525422592,1.0854094,Kepler
21742,158347,38.892,0.813159,1.1458401453393297,2076463962885180800,0.85567725,Kepler
21743,158348,35.853,1.1601162,5.971174020050402,2076465474713700352,1.0047377,Kepler
21744,158349,45.22,1.2046041,6.060645599505559,2076465405994223104,0.9751663,Kepler
21745,158350,28.668,1.1393385,6.1499893728279,2076456060145577984,1.0285935,Kepler
21746,158351,1.689,0.666975,1.9267844176971904,2076452654225032448,0.8461788,Kepler
21747,158352,8.477,0.8453741,4.381148759644962,2076277595669533696,0.99445415,Kepler
21748,158353,28.424,1.3128347,6.599069889944637,2076278042346172416,0.9754849,Kepler
21749,158354,2.493,0.637722,1.9049840557549624,2076276904167551744,0.8707851,Kepler
21750,158355,3.612,0.9203062,2.1862737170788495,2073649041322950016,0.97786444,Kepler
21751,158356,21.366,1.1631794,5.298703567360308,2073641207302484352,0.98965144,Kepler
21752,158357,2.56,0.696681,1.9583282483057332,2073472634122182016,0.928282,Kepler
21753,158358,39.846,1.3086977,6.303301519860863,2103498136306643840,1.0186415,Kepler
21754,158359,30.415,1.2555437,6.443656523662732,2103312525001031552,0.9713826,Kepler
21755,158360,19.243,1.296031,6.712609094248329,2103303179152239616,1.0384909,Kepler
21756,158361,8.511,0.68934536,4.100100812271606,2100719601704447104,0.9582675,Kepler
21757,158362,29.737,1.1757183,5.99138668163431,2100671876027890944,0.958021,Kepler
21758,158363,17.015,0.9544182,5.280059052265498,2100664385605130112,1.0376127,Kepler
21759,158364,4.188,0.8288994,4.745928736819568,2100665038440208512,0.88856095,Kepler
21760,158365,0.964,0.7021017,3.060913695906887,2100502860475589632,1.0201238,Kepler
21763,158368,18.109,1.2067108,6.380939723092261,2053245335321970304,1.0165963,Kepler
21764,158369,0.88,0.6571026,3.2867973797839767,2053254986112356096,1.0093023,Kepler
21765,158370,22.667,1.1385937,6.079101111585455,2053256811474946048,1.0295014,Kepler
21766,158371,3.474,0.63746834,3.288483097771058,2053256811474946816,0.84010243,Kepler
21767,158372,12.878,1.3203583,6.65703406479231,2052506257353634688,0.96777296,Kepler
21768,158373,2.493,0.6977291,2.600207533618283,2076462794654201856,1.032851,Kepler
21770,158375,21.476,1.3331032,6.5686267774736145,2076477706781771904,1.0745648,Kepler
21771,158376,12.353,0.8227892,2.4106803114291058,2076476504190361472,1.0162145,Kepler
21772,158377,21.407,0.9849434,5.368181637743087,2076296871483096576,0.9775395,Kepler
21773,158378,0.607,0.893733,3.6936657068308527,2076325974178203648,1.0789785,Kepler
21774,158379,25.164,1.1254549,6.030094328310646,2076325458782096384,1.0133198,Kepler
21775,158380,2.415,0.85293484,2.80019298676914,2076326970610739968,1.0148064,Kepler
21776,158381,1.393,0.7116957,3.5762602874579343,2073698003951681920,0.9430242,Kepler
21777,158382,7.288,1.233036,6.27367617239392,2073697385476464128,0.9981667,Kepler
21778,158383,16.407,1.2823706,6.549528920122718,2073697282397255040,0.9992617,Kepler
21779,158384,3.224,0.8834028,2.7508608261992187,2073653954765666048,1.1516918,Kepler
21781,158386,0.476,0.6559849,3.247856135533672,2073556716715719168,1.0191602,Kepler
21782,158387,4.16,0.70398426,3.660045113033327,2073511602377344256,1.1185594,Kepler
21783,158388,1.788,0.8427105,3.0482942718525265,2103503427706358784,1.0163375,Kepler
21784,158389,9.48,1.1488447,6.160276335057819,2100583502782090624,0.9722538,Kepler
21785,158390,7.096,0.8635082,4.327831870612206,2100583124824966400,0.99985766,Kepler
21786,158391,17.964,1.2109461,6.2710675124823965,2101240667138508288,0.9657093,Kepler
21787,158392,32.394,0.8637543,3.3202070738864577,2101254857710744064,0.84639937,Kepler
21788,158393,14.682,1.2643137,6.586836864111866,2101145971700676992,0.9864869,Kepler
21789,158394,14.111,1.2588987,6.366540608755312,2101146865053936000,1.0421034,Kepler
21790,158395,15.819,0.9885473,5.2724600549399465,2101145490664395776,0.9808821,Kepler
21791,158396,30.124,1.2749481,6.612728602706525,2101101785077457920,0.9926548,Kepler
21793,158398,21.855,0.8569832,2.8010594112446228,2053075254616823040,0.8500957,Kepler
21794,158399,16.578,1.3144131,5.999193101020735,2053295878498161024,1.0437057,Kepler
21796,158401,9.041,1.1543245,6.145924967566341,2076529074591016704,1.0408927,Kepler
21797,158402,32.122,1.168994,6.233318148285164,2076516979962955264,0.9465418,Kepler
21798,158403,23.414,1.1422062,5.308335970193353,2076516292768208000,1.0309081,Kepler
21799,158404,26.805,1.0951366,6.29910565445325,2076482379705723008,1.0285316,Kepler
21800,158405,49.184,0.875515,4.034809916101532,2076481413327872768,0.9620454,Kepler
21801,158406,39.253,1.3272038,5.652891155026019,2076481486352516864,1.0069987,Kepler
21802,158407,22.716,1.3154612,5.801508122662142,2076333052284506624,1.1120881,Kepler
21803,158408,1.312,0.7223339,1.998975206160415,2073714114360704896,0.812106,Kepler
21804,158409,1.329,0.6087637,2.283453508521104,2073703467150188160,0.9835081,Kepler
21805,158410,25.111,1.2134838,6.246507038393574,2073700129947292416,1.0273654,Kepler
21806,158411,16.856,1.1235094,5.264688021409832,2073705356935910144,1.1025275,Kepler
21807,158412,26.88,0.9632797,5.100609232241807,2073655775831958400,0.96274346,Kepler
21808,158413,5.045,0.69726276,3.2851435351527876,2073665224760374272,1.0102615,Kepler
21809,158414,10.406,0.84611225,2.4035344238727863,2073670516160097408,0.98558927,Kepler
21810,158415,0.921,0.7357521,3.7199363112076274,2073664228327964800,0.92789364,Kepler
21812,158417,3.777,0.6547098,2.0420455744628576,2103507791393207296,1.1931908,Kepler
21813,158418,35.503,1.1645231,5.885292788782484,2103320423443782784,0.98975253,Kepler
21814,158419,32.177,1.099576,6.137025458056641,2103410484614584704,1.0089141,Kepler
21815,158420,31.863,1.2872486,6.520713882500523,2103413061594979584,1.0119885,Kepler
21816,158421,29.176,0.9806633,5.024143386167728,2103399970534667520,1.017878,Kepler
21817,158422,38.507,1.2194023,6.456395875688418,2103400687791786496,1.0126437,Kepler
21818,158423,13.483,1.2236719,6.300139027542329,2103379560849880320,0.9944829,Kepler
21819,158424,65.735,1.0973549,1.5024909208499828,2101065501194188672,1.0525465,Kepler
21820,158425,26.939,1.2501316,6.589038257295172,2101104911813776640,0.9924792,Kepler
21822,158427,51.004,0.8264475,3.556687936846375,2053299761148734464,0.99684775,Kepler
21823,158428,15.308,1.2001066,5.380379364954544,2052515397044162816,1.3292651,Kepler
21824,158429,4.065,0.7957258,2.6230691407721043,2076529899224782208,0.86919504,Kepler
21825,158430,31.08,1.278225,6.5269218124793404,2076475542117366656,1.0815119,Kepler
21826,158431,17.609,1.1263199,6.095985745023036,2076299207945181824,1.0410792,Kepler
21827,158432,1.467,0.6422529,3.505052564959602,2076389539696022272,0.85458016,Kepler
21828,158433,3.593,0.7210541,2.337184629363275,2076379163055212928,0.935462,Kepler
21829,158434,23.104,1.194375,6.294061097056986,2076334323594858880,1.0237476,Kepler
21830,158435,7.544,1.1236658,5.209442013144969,2076354389682534656,1.0163381,Kepler
21831,158436,10.637,1.1437235,5.41411733100548,2073705082057954048,1.3790231,Kepler
21832,158437,9.626,1.089695,5.379204218001735,2073578122832618368,1.1308849,Kepler
21833,158438,7.924,0.7741804,2.952130478107014,2073480919134113408,1.0143995,Kepler
21836,158441,27.34,1.1514778,6.043667891358524,2103405193215017984,1.1004245,Kepler
21837,158442,14.936,1.1337204,5.986569248397057,2102055233455457280,1.018044,Kepler
21838,158443,63.066,0.7028723,2.989701843879466,2101305744483517568,1.1108311,Kepler
21839,158444,7.164,1.0857,5.148319312145389,2101300758023385600,0.9566121,Kepler
21840,158445,20.558,1.179719,6.331628872874305,2101259839873724416,1.0109259,Kepler
21841,158446,39.487,1.2406769,6.341708766832024,2053078381353212800,1.0308286,Kepler
21842,158447,25.955,1.4039755,6.754356946539772,2053277599116840960,0.95032793,Kepler
21843,158448,22.568,1.3210135,6.6680888936152485,2053277049361048320,1.0325475,Kepler
21844,158449,35.803,1.2289095,6.1617438957890975,2076532957241583744,0.9692055,Kepler
21846,158451,36.678,1.1485119,5.7741126433350125,2076484853607014016,0.95881045,Kepler
21847,158452,32.428,1.2068033,6.655169418033097,2076385244728964992,1.00973,Kepler
21848,158453,5.261,0.82387733,3.485839579273936,2076383114425319552,1.1059883,Kepler
21849,158454,10.791,0.7403202,1.5617771317995484,2076383384992519808,0.9103233,Kepler
21850,158455,0.292,0.8404293,2.892679665727309,2073717176685857024,0.9427971,Kepler
21851,158456,3.829,0.90350914,2.1632627306578964,2073711571740057344,0.8867473,Kepler
21852,158457,32.282,1.3631516,6.374574543231603,2073708895989039360,1.2486465,Kepler
21853,158458,8.553,1.3143396,6.254290277629117,2073544141050520832,1.0832217,Kepler
21854,158459,0.509,0.92322063,2.906408600008495,2073544622086884864,0.9614685,Kepler
21855,158460,2.482,0.6536827,2.666733428161521,2073547302146647552,0.9062936,Kepler
21857,158462,33.297,1.1568584,5.828599389790652,2103568986087647360,0.96554214,Kepler
21858,158463,3.322,0.8327837,2.92887575147264,2103607640792577664,0.98211807,Kepler
21859,158464,13.209,1.1452446,6.129449581815663,2103417390922058496,0.9597903,Kepler
21860,158465,48.152,1.1542826,2.99445975754411,2103419246348320256,1.0030706,Kepler
21861,158466,12.521,1.2312336,6.426666040079493,2103388047705329152,0.99197596,Kepler
21863,158468,10.74,1.1144991,6.107151237747615,2100699741776228480,0.8841055,Kepler
21865,158470,10.524,1.1516361,6.115676804412971,2101352645526023936,1.0276893,Kepler
21866,158471,27.227,1.1708488,6.123247584586068,2101157310415402752,0.9073698,Kepler
21867,158472,28.378,1.2820349,6.375065175004398,2101133670915143040,0.9519624,Kepler
21868,158473,40.787,1.3752556,6.758843307609336,2101121335769181952,0.97856826,Kepler
21870,158475,19.46,0.94276714,3.8096788373657553,2076547594490524288,1.2616132,Kepler
21871,158476,32.018,1.1976013,6.111182499875465,2076493203023661056,0.9698523,Kepler
21872,158477,10.799,1.178544,5.437997991379612,2076401737403379200,1.3317152,Kepler
21873,158478,27.841,1.1319876,6.256165707157415,2073721918329987968,1.0683514,Kepler
21874,158479,1.338,0.7913189,3.1924942957533045,2073592210327402880,1.0078963,Kepler
21875,158480,2.825,0.9636221,3.865979258887579,2073591454412200960,1.020307,Kepler
21876,158481,10.533,1.1682634,6.1468332025177155,2073591660570682368,1.0309261,Kepler
21877,158482,3.441,0.6636181,3.08843256208233,2073548470377739264,0.9930915,Kepler
21878,158483,16.15,1.3432531,6.650007648260633,2103571219470695936,1.0582165,Kepler
21879,158484,16.276,1.150403,6.180505956637642,2103527273365423872,0.9519759,Kepler
21880,158485,4.69,0.61796474,3.512727550190176,2103607365914705920,0.92548054,Kepler
21881,158486,57.754,1.0722017,2.7655780956650275,2100572232788316672,1.0179809,Kepler
21882,158487,3.731,0.64041233,2.3735969875558904,2102060524855197568,1.0977936,Kepler
21883,158488,24.034,1.2455864,6.360680271762398,2101298632017870208,1.0046439,Kepler
21884,158489,12.828,0.91341686,2.6535539208534473,2101172978456075904,0.8666528,Kepler
21886,158491,3.075,0.7622118,3.6015122122716434,2101496166154307200,1.1358949,Kepler
21887,158492,4.272,0.90214443,1.29151129351931,2077291719041496192,0.8910018,Kepler
21888,158493,9.503,1.2375069,5.637338232710425,2077290623828921344,0.992461,Kepler
21889,158494,20.208,1.1701918,6.255331329757546,2077294369040338688,1.0301218,Kepler
21890,158495,2.192,0.8559208,3.297164101473683,2076552576652635136,0.93019164,Kepler
21891,158496,2.271,0.71594524,1.1600973044542506,2076587829741566720,0.98300123,Kepler
21892,158497,9.768,1.2816925,6.517727640557322,2073725629181834880,1.007299,Kepler
21893,158498,13.129,1.036911,1.8744183509381145,2073726007138965888,0.97492653,Kepler
21894,158499,2.953,0.7264929,3.0789935529860024,2073727003571394176,0.91708827,Kepler
21895,158500,41.506,0.84114075,3.0282675963036123,2073736899176303616,0.9233806,Kepler
21896,158501,1.178,0.8304424,1.3875042988465047,2073772972590782336,0.8712352,Kepler
21897,158502,0.578,0.7388735,3.4904708928728407,2073773561016057728,0.9704753,Kepler
21898,158503,4.769,0.65172005,2.5548929748117217,2073770331200697088,0.92117923,Kepler
21899,158504,2.233,0.71118927,1.6452627710150978,2073587022005549952,1.1182015,Kepler
21900,158505,29.802,1.263277,6.3343304976909,2073588877431474432,0.9228301,Kepler
21901,158506,0.244,0.89416885,5.245010813905184,2073596196056113024,1.0140798,Kepler
21902,158507,1.149,0.797987,2.909056132611992,2073594031392735872,0.9755678,Kepler
21903,158508,1.642,0.764451,2.467460701986898,2075037621435989120,1.1729882,Kepler
21904,158509,19.534,1.2665491,6.407297277403522,2103579294009294848,0.9871308,Kepler
21905,158510,23.143,1.1004028,6.035383005040302,2103613378869096576,1.2402399,Kepler
21906,158511,35.582,1.330719,6.845378804638624,2103447283894626304,1.0026114,Kepler
21907,158512,42.451,1.2184296,6.3206445291651185,2103753669681753984,0.98107,Kepler
21908,158513,1.69,0.71546936,3.524298444191203,2102074337470142208,1.004724,Kepler
21909,158514,8.411,1.2014513,6.363659641953202,2102073925153266944,1.0311769,Kepler
21910,158515,23.016,1.3015633,6.5909194404310725,2102063411073411840,0.90934783,Kepler
21911,158516,9.607,0.87972164,1.4035987711625957,2101315055972824192,0.90635455,Kepler
21912,158517,13.627,0.83841896,2.0525196925392972,2101325840628769920,0.8784526,Kepler
21913,158518,31.458,1.1239471,5.239787818735625,2101373982923893248,1.0136509,Kepler
21914,158519,2.262,0.83706284,3.8284178082015554,2101362850368508160,1.3904378,Kepler
21915,158520,3.419,1.0032339,5.115332469860183,2101195136188421632,1.095297,Kepler
21916,158521,26.359,1.2322264,6.304748883014199,2076569614776242688,1.0091512,Kepler
21917,158522,0.997,1.002182,3.277264387979237,2076556046986450816,1.1491182,Kepler
21918,158523,13.584,1.1341295,5.936287207855166,2076557696253933696,1.0182441,Kepler
21919,158524,1.355,0.6717682,1.557690420684864,2076731998898000128,0.99496704,Kepler
21920,158525,21.484,1.2188063,6.17829288953676,2073730714423091968,0.9756849,Kepler
21921,158526,4.853,0.7467756,3.829830961349206,2073743083929337216,1.0571584,Kepler
