 source_id mh_xgboost BP-G Prot
6049 2078153740455333376 0.085 0.94453 38.932
6050 2078167931027928192 -0.372 0.418826 28.604
6051 2078174287579588352 -0.048 0.463358 30.03
6052 2078174459378313856 0.276 0.406921 19.874
6053 2078176005566547200 -0.197 0.48696 6.632
6054 2078176074286047488 -0.076 0.293651 8.162
6055 2078176349163953152 0.107 0.550982 11.523
6056 2078177586114543616 -0.49 0.425167 7.876
6057 2078177719250285312 -0.235 0.307785 13.052
6058 2078177757913811456 0.032 0.417026 23.435
6059 2078178578243994752 -0.212 0.416325 23.734
6060 2078179063583193728 0.198 0.37582 9.875
6061 2078180025655881216 0.018 0.453324 9.899
6062 2078180403613038848 0.15 0.396747 30.59
6063 2078180609771455104 -0.005 0.733228 14.843
6064 2078180983425428480 0.011 0.263061 1.821
6065 2078182121600009216 -0.24 0.49552 20.904
6066 2078182430837653888 -0.043 0.383694 12.476
6067 2078191879765573632 -0.034 0.361603 11.082
6068 2078192017204551296 -0.018 0.267438 5.507
6069 2078193700831794048 -0.148 0.369933 12.848
6070 2078193735191523968 -0.078 0.927065 30.409
6071 2078194662904430080 0.012 0.444239 19.017
6072 2078195281379761280 0.008 0.370138 18.01
6073 2078195448876036224 -0.064 0.586213 17.662
6074 2078196724488690944 -0.118 0.466275 21.839
6075 2078198305036676352 0.072 0.293232 5.611
6076 2078198579914638080 0.24 0.364541 3.282
6077 2078199060950914176 -0.109 0.816855 25.899
6078 2078199748146277632 -0.343 0.39629 2.425
6079 2078199885585227776 0.038 0.444999 15.34
6080 2078200882016398720 -0.148 1.001541 11.746
6081 2078201397412420864 -0.152 0.278581 10.379
6082 2078203733874701952 -0.175 0.403453 10.547
6083 2078205039544666752 0.275 0.39798 4.91
6084 2078205383142073088 -0.013 0.413328 9.822
6085 2078205829818633344 -0.018 0.372375 18.201
6086 2078206104696539392 0.022 0.563041 24.261
6087 2078207101129040640 -0.148 0.833819 17.233
6088 2078207650884907008 0.007 0.39104 16.268
6089 2078207925762756736 -0.009 0.589611 13.621
6090 2078220123469881472 0.296 0.318469 11.004
6091 2078220157829633792 0.004 0.263412 2.825
6092 2078220948104443648 -0.136 0.3754 15.286
6093 2078221257342067584 -0.003 0.466737 18.384
6094 2078221356120701184 0.266 0.329669 12.494
6095 2078223628163977600 -0.106 0.40976 22.978
6096 2078223864381554432 -0.206 0.233783 2.108
6097 2078224899474339456 0.101 0.41681 11.902
6098 2078225689748296448 0.108 0.302282 3.819
6099 2078226789259979136 0.155 0.72159 29.026
6100 2078231045567228032 0.2 0.386972 14.462
6101 2078232252458376704 -0.266 0.336206 6.182
6102 2078248229737090304 -0.032 0.482261 9.511
6103 2078248470255276032 -0.105 0.449121 17.293
6104 2078251459552505728 -0.512 0.601996 35.647
6105 2078252593423871744 0.016 0.279684 10.935
6106 2078270872804193920 0.129 0.470319 19.98
6107 2078271663076686080 -0.038 0.297715 8.139
6108 2078271903594861824 -0.039 0.449517 17.961
6109 2078273793380542592 -0.031 0.552192 10.765
6110 2078274068258444288 -0.099 0.36682 18.41
6111 2078274171337665024 0.006 0.293487 3.38
6112 2078274240057157376 0.03 0.394828 12.28
6113 2078276095482928128 -0.106 0.437733 12.009
6114 2078279286638745088 0.233 0.506989 27.69
6115 2078279771975091456 -0.22 0.527079 12.149
6116 2078281043285420288 0.214 0.558381 33.603
6117 2078282383315257472 -0.026 0.427278 8.763
6118 2078282589473662080 0.205 0.333572 11.63
6119 2078282894411367936 0.123 0.311288 4.115
6120 2078285540111721216 0.075 0.407229 22.313
6121 2078285750569573376 0.049 0.276562 2.541
6122 2078286575203339008 -0.061 0.319178 7.947
6123 2078286815721502464 0.041 0.333504 11.895
6124 2078288121391351040 -0.562 0.295605 18.739
6125 2078288774226422656 -0.103 1.132483 32.151
6126 2078289633219843584 0.0 0.573568 29.13
6127 2078290728431716736 -0.374 0.279364 9.507
6128 2078290904530253952 0.02 0.506003 10.207
6129 2078291316847118720 -0.188 0.365458 3.566
6130 2078292794315756288 0.058 0.439238 1.177
6131 2078293034833945344 -0.111 0.663554 32.074
6132 2078293649009777536 -0.006 0.575976 12.175
6133 2078293756388805504 0.113 0.454984 7.908
6134 2078294581022544384 0.252 0.409849 0.873
6135 2078295577455011200 -0.171 0.375889 14.494
6136 2078295749253731072 0.13 0.750421 42.46
6137 2078295783613399552 -0.021 0.802417 19.332
6138 2078296161571647616 -0.164 0.862473 11.081
6139 2078296745686126208 -0.03 0.29887 4.844
6140 2078299391386097536 -0.124 0.555906 24.763
6141 2078299425745826560 0.027 0.72146 31.559
6142 2078301418610593664 -0.245 0.422215 23.754
6143 2078301762207968640 -0.052 0.273395 3.015
6144 2078302793000113280 -0.141 0.363393 14.503
6145 2078302827359858432 -0.091 0.887206 18.594
6146 2078303029219091200 -0.09 0.283254 6.386
6147 2078303617633912576 0.024 0.490845 10.137
6148 2078305335620846464 -0.109 0.344791 5.279
6149 2078306297693197440 -0.072 0.424222 23.4
6150 2078306847448990336 0.001 0.526587 6.819
6151 2078308874673610624 0.168 0.442024 13.438
6152 2078309488849921024 -0.497 0.697391 42.429
6153 2078310936258302592 -0.19 0.367092 11.758
6154 2078311348575141120 -0.03 0.523808 13.345
6155 2078311657812771328 0.194 0.461637 17.507
6156 2078311692172516608 -0.191 0.543063 6.997
6157 2078311795251744896 -0.173 0.24127 1.467
6158 2078312654245248512 0.086 0.380877 8.624
6159 2078313478878972416 -0.505 0.493854 20.777
6160 2078313719397124608 0.167 0.382259 10.592
6161 2078313959915344384 -0.266 1.179187 42.885
6162 2078314578390185088 0.066 0.320063 18.585
6163 2078314818908349824 -0.088 0.331449 7.614
6164 2078315162505746560 0.024 0.281977 2.299
6165 2078315265584962048 0.162 0.393887 16.302
6166 2078315643542558336 -0.054 0.415323 8.743
6167 2078315918420461440 0.09 0.352102 4.711
6168 2078316021499701888 -0.049 0.494936 20.352
6169 2078316051558879616 0.062 0.349369 5.79
6170 2078316158938674304 -0.154 0.299074 3.726
6171 2078316846133506688 -0.087 0.436074 22.975
6172 2078317086652329344 -0.201 0.321431 4.382
6173 2078317224090630272 -0.165 0.445875 18.392
6174 2078317224090632064 0.048 0.366513 6.408
6175 2078317533328279936 -0.053 0.398787 15.367
6176 2078317636407497728 0.033 0.407982 7.895
6177 2078317773846411648 -0.127 0.522318 14.896
6178 2078317945645125376 -0.284 0.303511 4.271
6179 2078318048724315264 0.11 0.53164 11.275
6180 2078318426681471488 -0.078 0.340633 2.356
6181 2078319388754775040 -0.235 0.738061 11.349
6182 2078319526193024128 -0.3 1.14934 32.05
6183 2078320007229328256 -0.132 0.463883 21.425
6184 2078320282107231488 -0.397 0.354815 4.501
6185 2078321278539726592 0.077 0.371368 10.739
6186 2078322103173474688 0.07 0.359451 14.678
6187 2078322171892901376 -0.085 0.678715 19.826
6188 2078322309331870592 -0.085 0.328246 13.131
6189 2078322412411752320 0.216 0.377122 6.305
6190 2078322549850016000 0.172 0.701302 40.434
6191 2078323786800417408 0.082 0.359882 18.44
6192 2078323889879640960 0.095 0.496879 23.782
6193 2078324955031530880 -0.068 0.409167 12.783
6194 2078326050242742912 -0.108 0.344599 21.809
6195 2078327257134078464 -0.163 0.370499 8.957
6196 2078328322285882368 0.096 0.311989 10.86
6197 2078330040272848000 0.009 0.383462 11.314
6198 2078332582893566720 0.086 0.361737 5.953
6199 2078332823411763328 -0.362 0.318011 3.736
6200 2078332995210443008 -0.185 0.304395 5.602
6201 2078334335240265472 -0.149 1.228399 20.207
6202 2078341099805508480 -0.263 0.255825 1.775
6203 2078341447705660800 0.005 0.271005 2.892
6204 2078341516425136896 -0.104 0.464364 28.719
6205 2078341688223817600 -0.14 0.435477 10.512
6206 2078342650296504704 -0.038 0.487004 16.637
6207 2078346601666374656 -0.372 0.804664 29.269
6208 2078350106359844608 0.067 0.545856 25.364
6209 2078350278158547968 -0.084 0.619043 24.945
6210 2078352133584451072 -0.214 0.256462 4.838
6211 2078375463847321728 0.044 0.602946 20.87
6212 2078392334479251456 0.001 0.429259 7.646
6213 2078397660238523648 0.155 0.740918 26.799
6214 2078397797677447296 0.104 0.392807 8.812
6215 2078398519231831424 0.137 0.383085 13.163
6216 2078399378225300864 0.024 1.191312 13.334
6217 2078399996700601984 0.042 0.470477 26.319
6218 2078399996700610432 -0.17 0.371191 24.546
6219 2078400065420081152 -0.081 0.68743 16.772
6220 2078400409017547008 -0.012 0.498856 17.298
6221 2078400683895448192 0.054 0.493913 8.732
6222 2078401405449910016 -0.044 0.336978 8.408
6223 2078401439809663872 0.054 0.315066 2.421
6224 2078402161364189184 -0.241 0.398359 16.952
6225 2078402981694280704 0.118 0.276356 9.389
6226 2078403089077268864 -0.242 0.418875 5.206
6227 2078404257308393472 -0.02 0.392888 7.745
6228 2078406387612223232 -0.237 0.452429 7.084
6229 2078408724074334464 -0.038 0.506733 10.137
6230 2078410510780910720 0.026 0.516573 13.133
6231 2078410545140700032 0.048 0.703691 22.425
6232 2078410785658884864 -0.074 0.421563 10.03
6233 2078410820018563584 -0.212 0.405479 8.976
6234 2078411919533229696 0.189 0.437471 13.304
6235 2078414015477303936 0.009 0.782272 14.863
6236 2078414771391536640 0.006 0.500643 10.048
6237 2078416283219985792 -0.342 0.275441 0.557
6238 2078416351939667328 0.017 0.96378 15.321
6239 2078416558098061696 0.242 0.465057 9.666
6240 2078416798616162688 0.071 0.483118 32.325
6241 2078418001207160192 -0.357 0.461741 22.005
6242 2078418069926632192 -0.133 0.244346 15.993
6243 2078418344804534656 0.032 0.548305 11.533
6244 2078418619682499200 -0.188 0.826283 4.258
6245 2078421540260307840 -0.1 0.45065 10.467
6246 2078421952577198464 0.293 0.448124 11.411
6247 2078422944709612032 -0.353 0.28542 10.735
6248 2078424323399270656 -0.108 1.266981 55.806
6249 2078424701356202496 0.011 0.362804 1.584
6250 2078424838795438208 -0.225 0.567173 23.462
6251 2078425457270528640 -0.235 0.447364 11.411
6252 2078426552481063936 0.028 0.326125 4.508
6253 2078427312696498432 0.16 0.406686 10.067
6254 2078427415775715968 -0.114 0.416097 10.624
6255 2078429202481704960 -0.046 0.389923 6.649
6256 2078429992755677184 -0.044 0.332542 6.313
6257 2078430130194651008 0.007 0.429018 25.779
6258 2078430606930197504 0.021 0.305483 5.136
6259 2078430886108943104 -0.163 1.150553 33.889
6260 2078432501016680320 0.056 0.33554 11.912
6261 2078432638455649408 -0.01 0.273897 1.478
6262 2078433050772537728 -0.016 0.530942 19.428
6263 2078433050772543616 -0.141 0.5042 26.822
6264 2078433085132301952 -0.018 0.83277 43.34
6265 2078433119492043648 -0.119 0.769686 11.721
6266 2078433188211524224 -0.008 0.443667 7.089
6267 2078433772326931712 0.276 0.519027 35.749
6268 2078434042904033280 0.071 0.350619 5.111
6269 2078435696472329344 0.181 0.610354 22.621
6270 2078447103906202496 -0.054 0.711027 22.188
6271 2078447516223648000 0.122 0.543624 12.212
6272 2078447653661952128 0.003 0.75393 16.323
6273 2078448443935956352 0.099 0.567816 22.925
6274 2078449096771051776 -0.128 0.365265 39.182
6275 2078449818325546368 -0.244 0.313929 2.843
6276 2078450363779966464 -0.068 0.364334 21.241
6277 2078451089635748224 -0.18 0.422225 17.928
6278 2078451398873456896 0.173 0.707147 38.303
6279 2078451708111082240 -0.008 0.528079 21.195
6280 2078455315883772928 0.128 0.375692 12.883
6281 2078456381035640704 -0.036 0.35434 4.992
6282 2078481150102529792 -0.3 0.326353 0.907
6283 2078503350798922752 0.186 0.368358 13.899
6284 2078503453878149760 0.268 0.411756 38.485
6285 2078506030858465024 -0.017 0.376642 10.488
6286 2078506958571331712 0.073 0.418255 24.039
6287 2078507920644104320 0.148 0.587586 32.604
6288 2078510394545530624 0.188 0.295311 3.392
6289 2078512108225193472 -0.025 0.654792 30.938
6290 2078512559208907392 -0.359 0.428796 16.466
6291 2078512765367280384 -0.087 0.450094 7.76
6292 2078513693080224512 0.16 0.80219 32.574
6293 2078513967958426752 0.222 0.394762 21.772
6294 2078515307988157824 0.024 0.369495 2.68
6295 2078515685945363712 -0.126 0.770681 26.3
6296 2078522489173799296 -0.123 0.477739 20.59
6297 2078524241520595200 0.149 0.450298 24.963
6298 2078524928715334912 -0.132 0.403044 4.793
6299 2078526337464756480 -0.067 0.411406 17.212
6300 2078526612342660736 -0.03 0.42359 17.845
6301 2078528364689382528 -0.033 0.546881 24.576
6302 2078528502128347776 -0.055 0.407723 12.321
6303 2078528570847824640 0.031 0.496125 20.516
6304 2078528983164632064 0.045 0.371911 22.016
6305 2078529842158133120 -0.101 0.36719 24.693
6306 2078530013956696832 -0.078 0.868848 25.214
6307 2078530735511247360 -0.194 0.47724 23.885
6308 2078530907309920640 -0.305 0.445325 5.249
6309 2078532144260844544 -0.067 0.347676 2.723
6310 2078532419138479232 -0.065 0.542256 11.216
6311 2078532453498181376 -0.103 0.72317 28.029
6312 2078533656089350656 -0.03 0.720325 32.555
6313 2078535030478329088 -0.251 0.689816 29.067
6314 2078537023343226112 0.086 0.393089 8.1
6315 2078539802172458112 0.014 0.296352 4.208
6316 2078540837274451840 0.023 0.302757 4.401
6317 2078542138637051264 -0.066 0.637967 15.659
6318 2078543070657521920 -0.094 0.504765 11.886
6319 2078543070657742848 -0.044 0.418327 8.978
6320 2078543414254981376 0.085 0.358599 10.801
6321 2078543448614678144 0.069 0.440459 21.927
6322 2078545304040606464 0.024 0.490708 12.877
6323 2078546090009074816 -0.287 0.353183 1.079
6324 2078547365624967808 -0.215 0.825499 19.971
6325 2078547434340881408 0.061 0.500805 21.117
6326 2078547468704215424 -0.041 0.345326 23.425
6327 2078548838793018752 0.11 0.364107 10.954
6328 2078550148763739392 -0.01 0.353021 3.153
6329 2078550939037698304 0.023 0.620658 38.581
6330 2078575025210363776 -0.198 0.290575 10.465
6331 2078575815484325376 -0.044 0.561194 21.728
6332 2078576640118126848 -0.158 0.507306 20.924
6333 2078577327312834048 0.073 0.355664 11.741
6334 2078577705270025344 -0.013 0.456896 21.038
6335 2078578186306376192 -0.367 0.288518 4.526
6336 2078596740565995392 -0.298 0.451159 21.521
6337 2078598355473719168 -0.123 0.319627 10.102
6338 2078598492912653056 -0.063 0.554427 9.486
6339 2078600039100923520 -0.081 0.59506 32.398
6340 2078603028398121216 0.079 0.279816 1.461
6341 2078603234556579328 -0.004 0.921256 20.294
6342 2078603234556585472 -0.301 0.294479 2.197
6343 2078604299708707712 0.062 0.594702 20.179
6344 2078604505867138304 -0.316 0.611119 10.908
6345 2078616497415823744 0.108 0.586955 31.077
6346 2078616806653472000 0.064 0.489933 19.483
6347 2078622441650742912 -0.014 0.724578 30.269
6348 2078622647809176704 -0.03 0.348041 5.538
6349 2078623197565009536 0.106 0.483837 21.456
6350 2078624228357165952 -0.169 0.394716 8.958
6351 2078624606314292480 0.052 0.511852 14.09
6352 2078626118142997504 0.059 0.490087 8.872
6353 2078626736618028416 -0.34 0.240743 3.265
6354 2078627011496034816 0.079 0.322473 2.991
6355 2078627870489506432 -0.106 0.558488 14.218
6356 2078629863354509184 0.29 0.483252 21.822
6357 2078630035153128576 -0.202 1.329578 51.413
6358 2078630791067458688 -0.076 0.388038 14.644
6359 2078631065945350784 0.064 0.481346 18.73
6360 2078631203384073984 -0.103 0.44072 26.88
6361 2078636696636288128 0.012 0.2733 8.39
6362 2078636941460659456 -0.173 0.470789 13.143
6363 2078640136916089088 0.062 0.379524 9.522
6364 2078640274355024128 -0.008 0.420619 20.489
6365 2078640824110882176 0.088 0.416751 8.091
6366 2078640854164636288 0.209 0.355892 19.472
6367 2078641030269261184 0.136 0.551215 25.242
6368 2078642061061472256 -0.258 0.817301 19.0
6369 2078642507738139264 -0.088 0.416227 11.311
6370 2078643710328983936 0.099 0.540323 13.656
6371 2078644088286146688 -0.086 0.355548 3.17
6372 2078644088286155648 0.013 0.448121 9.244
6373 2078644328804139776 -0.124 0.647034 29.505
6374 2078645462675503616 0.165 0.331034 9.597
6375 2078646459108360832 -0.076 0.706185 31.446
6376 2078647558619713920 0.066 0.381296 7.727
6377 2078647592979745152 0.13 0.535552 9.294
6378 2078648108375805312 0.189 0.44791 26.574
6379 2078648383253723648 -0.145 0.357963 0.417
6380 2078648486332932096 -0.08 0.455991 16.252
6381 2078648520692667264 -0.241 0.298524 7.612
6382 2078648967369097472 -0.168 1.258858 38.183
6383 2078649585844602496 0.106 0.576967 13.473
6384 2078650479197594368 -0.1 0.360633 3.854
6385 2078650547917102592 -0.212 0.490346 28.719
6386 2078652368983422848 -0.185 0.279263 18.319
6387 2078653124897374080 0.12 0.397857 11.767
6388 2078654052610578048 0.22 0.596981 32.119
6389 2078654361848211328 -0.027 0.578546 34.651
6390 2078655667518298368 0.153 0.323373 12.335
6391 2078655804957263744 -0.142 0.650734 12.015
6392 2078656457792282752 -0.222 0.316196 2.465
6393 2078656492152012800 -0.212 0.326671 1.754
6394 2078656560871507200 -0.021 0.436467 17.092
6395 2078656870109155584 -0.162 0.392988 1.527
6396 2078694597098515840 -0.242 0.771185 10.306
6397 2078694906336024320 -0.173 0.380325 14.296
6398 2078694940695765888 -0.196 0.603973 27.505
6399 2078695043774983296 -0.062 0.377416 21.927
6400 2078695421732313728 -0.092 0.498684 9.324
6401 2078695490451585536 -0.266 0.447354 24.103
6402 2078696040207564416 0.026 0.381865 11.465
6403 2078696727402406016 0.056 0.647734 32.877
6404 2078697448956701568 -0.021 0.363877 5.691
6405 2078697792554163328 0.038 0.415276 14.969
6406 2078698033072308480 0.228 0.504889 32.962
6407 2078698406725002880 -0.215 0.462347 24.716
6408 2078699716699567232 0.166 0.433949 27.947
6409 2078700472613772544 -0.027 0.344814 11.243
6410 2078700605748437504 -0.072 0.449224 14.194
6411 2078700610052756736 -0.086 0.62867 25.979
6412 2078701228528059264 0.306 0.524003 25.449
6413 2078702053161929984 -0.247 0.667928 37.211
6414 2078702293680144768 -0.123 0.410073 7.573
6415 2078702637277438080 -0.056 0.501294 29.128
6416 2078702671637153152 -0.151 0.335999 8.546
6417 2078702774716412160 -0.016 0.397883 27.503
6418 2078702877795582976 -0.02 0.524703 13.181
6419 2078702912155341184 -0.089 0.445269 12.623
6420 2078703358832004864 0.018 0.48115 16.838
6421 2078704423983992576 0.043 0.619059 27.494
6422 2078704630142410880 0.075 0.379499 14.998
6423 2078705042459248896 -0.207 0.481076 8.185
6424 2078705420416375808 0.134 0.317846 4.394
6425 2078705622270618496 -0.379 0.833696 20.813
6426 2078706313769424512 -0.2 0.310099 0.705
6427 2078707069683641728 -0.152 1.012835 37.654
6428 2078707859957689216 -0.2 0.496237 8.867
6429 2078708134826976000 0.015 0.753865 14.552
6430 2078708577207330048 -0.291 0.329539 2.366
6431 2078709371786250880 0.046 0.533997 30.191
6432 2078710162060264960 -0.079 0.359736 3.926
6433 2078711261571569664 0.073 0.545156 10.994
6434 2078711502089682688 -0.134 1.206076 29.733
6435 2078712223644215552 -0.221 0.706247 2.746
6436 2078712326723433472 -0.039 0.352591 6.138
6437 2078712704680634368 -0.02 0.880836 21.698
6438 2078713529314407424 0.148 0.845012 38.405
6439 2078714491387037568 -0.141 0.340567 5.486
